benchmark,model,sample_id,n_units,keep_ratio,spearman_pre_post,kendall_pre_post,jaccard_topk,mean_edge_pre_keep_post_drop,mean_edge_post_keep_pre_drop,frac_high_edge_pre_keep_post_drop,frac_high_edge_post_keep_pre_drop,rank_shift_edge_rho,unit_grid_h,unit_grid_w
docvqa,Qwen/Qwen3-VL-8B-Instruct,786,3400,0.25,0.2091594064158727,0.13823842118256469,0.2509197939661516,0.44144978884338604,0.00013419165877965672,0.793713163064833,0.003929273084479371,0.43030757737380526,136,100
docvqa,Qwen/Qwen3-VL-8B-Instruct,50299,3905,0.25,0.2549878245297253,0.17143455367154406,0.24728434504792332,0.289433483638388,0.11375079414347133,0.8930390492359932,0.5721561969439728,0.2176569908578601,142,110
docvqa,Qwen/Qwen3-VL-8B-Instruct,58269,4503,0.25,0.09286366499438152,0.06228594466110087,0.14722363728986246,0.8128859703534749,0.13314640716290801,1.0,0.44802867383512546,0.5341063942807364,158,114
docvqa,Qwen/Qwen3-VL-8B-Instruct,49168,1377,0.25,0.04632300822580357,0.029403320328992923,0.09379968203497616,0.5727484123748645,0.15188524886442903,1.0,0.49473684210526314,0.5642306430588003,102,54
docvqa,Qwen/Qwen3-VL-8B-Instruct,357,3366,0.25,0.23050126055238387,0.15746931026360522,0.2520446096654275,0.4822701039887884,0.05128078890192848,0.9443339960238568,0.220675944333996,0.40852507583407643,102,132
docvqa,Qwen/Qwen3-VL-8B-Instruct,57526,3975,0.25,-0.22805463621260771,-0.14809066759547404,0.05129561078794289,0.4420423244273023,0.1292361641638713,0.9899665551839465,0.6588628762541806,0.32850432841037086,150,106
docvqa,Qwen/Qwen3-VL-8B-Instruct,49399,1375,0.25,0.08537222688959258,0.059279608310175994,0.11507293354943274,0.6363901492385637,0.16104877505437795,0.9926739926739927,0.5457875457875457,0.4281950484390584,110,50
docvqa,Qwen/Qwen3-VL-8B-Instruct,57963,16240,0.25,0.34037176164914884,0.2326214008220876,0.30316161129834696,0.2633902405598712,2.9705327940664634e-07,0.5877475817595578,0.0032243205895900505,0.3404904066998726,224,290
docvqa,Qwen/Qwen3-VL-8B-Instruct,49274,3905,0.25,0.16001986875985852,0.10901220967919038,0.13819241982507288,0.42539034938094417,0.13690381691978895,0.9986468200270636,0.476319350473613,0.43835495906471605,142,110
docvqa,Qwen/Qwen3-VL-8B-Instruct,57825,3864,0.25,-0.007246597261778371,-0.0026867421094705006,0.07512520868113523,1.1416405659935536,0.1737928313871511,1.0,0.4091456077015644,0.6270462414117441,112,138
docvqa,Qwen/Qwen3-VL-8B-Instruct,58304,3657,0.25,0.29058389732638296,0.19878910886083295,0.3362573099415205,0.49609334270641264,0.040451057207573714,0.8149779735682819,0.09030837004405286,0.37860261642012216,106,138
gqa,Qwen/Qwen3-VL-8B-Instruct,202147765,240,0.25,0.3458757964547995,0.23709902370990238,0.2765957446808511,0.23651032051181092,0.26751522982821746,0.5294117647058824,0.6470588235294118,-0.14337195263379157,40,24
gqa,Qwen/Qwen3-VL-8B-Instruct,201574089,260,0.25,0.4004028279890348,0.2754380754380754,0.31313131313131315,0.4446461923858699,0.3984095984522034,0.6764705882352942,0.47058823529411764,0.052946061370357754,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201536489,260,0.25,0.3850639574777505,0.26367686367686366,0.2871287128712871,0.4861105111324125,0.4781511827475495,0.5,0.4722222222222222,-0.01770613618212209,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201528182,260,0.25,0.24247445626755967,0.16477576477576475,0.25,0.20608103506935713,0.16804002655240205,0.5128205128205128,0.5128205128205128,0.045827169879218754,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20182765,300,0.25,0.3000811120123557,0.21052396878483837,0.28205128205128205,0.5345791262530145,0.5081440628994078,0.5952380952380952,0.5476190476190477,0.1188896615343427,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201738830,380,0.25,0.36423659443624956,0.25185390917928063,0.3013698630136986,0.21890353937359416,0.21953530770306492,0.47058823529411764,0.5882352941176471,-0.08806716088602781,38,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202156894,300,0.25,0.4050725008055644,0.27866220735785957,0.25,0.29258213738600414,0.3791773030327426,0.4888888888888889,0.6222222222222222,-0.05863247848803305,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201639551,300,0.25,0.5378517539083767,0.37146042363433673,0.40186915887850466,0.23888983769575134,0.19750676274998114,0.4375,0.375,0.07934041882467631,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201751764,260,0.25,0.33845607638711084,0.23742203742203738,0.23809523809523808,0.4629558502696455,0.40064597288146614,0.725,0.575,0.16510200396563646,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20171164,192,0.25,0.23389645443941082,0.16753926701570682,0.28,0.38690172232411524,0.2602760637248004,0.7407407407407407,0.5185185185185185,0.13050975496332623,24,32
gqa,Qwen/Qwen3-VL-8B-Instruct,201185166,176,0.25,0.2545828747523663,0.17701298701298698,0.17333333333333334,0.4258476976425417,0.41863870788966456,0.4838709677419355,0.41935483870967744,-0.012136754498884206,22,32
gqa,Qwen/Qwen3-VL-8B-Instruct,201412501,260,0.25,0.5201055545883131,0.3703593703593703,0.41304347826086957,0.337798242215757,0.25733148913692544,0.6666666666666666,0.4444444444444444,0.08088835621737826,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202218508,260,0.25,0.39554294726708517,0.28405108405108404,0.3,0.3130156087556056,0.1970184407063893,0.8857142857142857,0.5142857142857142,0.19616171725636872,40,26
gqa,Qwen/Qwen3-VL-8B-Instruct,201908765,300,0.25,0.46942166024066934,0.32575250836120406,0.2711864406779661,0.2607007725814054,0.2101416564438232,0.6976744186046512,0.627906976744186,0.0812529161018209,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201480376,260,0.25,0.42190496673255284,0.29248589248589246,0.3402061855670103,0.31090639787726104,0.20554418361280113,0.5625,0.34375,0.018456875615278746,40,26
gqa,Qwen/Qwen3-VL-8B-Instruct,20240935,192,0.25,0.1924914548463229,0.1305628272251309,0.17073170731707318,0.1772568734253154,0.18713602752369993,0.5,0.6764705882352942,0.06966737642372092,24,32
gqa,Qwen/Qwen3-VL-8B-Instruct,201393423,260,0.25,0.33602818430404635,0.2328482328482328,0.2621359223300971,0.2365273667597457,0.17747597886543526,0.5526315789473685,0.5526315789473685,0.03686369443227072,40,26
gqa,Qwen/Qwen3-VL-8B-Instruct,20621841,160,0.25,0.17646783077463965,0.12122641509433962,0.21212121212121213,0.4573408044301547,0.3774137026988543,0.6153846153846154,0.46153846153846156,0.17040237236374572,20,32
gqa,Qwen/Qwen3-VL-8B-Instruct,20647440,192,0.25,0.36936087675989476,0.2553446771378709,0.3150684931506849,0.2325819617509842,0.18277010411024094,0.56,0.56,0.034202671045543274,32,24
gqa,Qwen/Qwen3-VL-8B-Instruct,202228538,165,0.25,0.19278444153554353,0.13052475979305247,0.26153846153846155,0.326389095125099,0.21465868378678957,0.5833333333333334,0.375,0.2073738048384704,30,22
gqa,Qwen/Qwen3-VL-8B-Instruct,201497858,260,0.25,0.467744060847509,0.32313632313632307,0.31313131313131315,0.25543657514978857,0.26427379436790943,0.5588235294117647,0.5882352941176471,0.09664427333695504,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20711546,280,0.25,0.2681584859865195,0.18499743983614955,0.26126126126126126,0.21553626992717023,0.2640745480794732,0.5365853658536586,0.5365853658536586,-0.04807738828070701,28,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20435309,300,0.25,0.22230558117312413,0.15032329988851728,0.22950819672131148,0.2578075813486221,0.2903762974954666,0.5106382978723404,0.6170212765957447,-0.021235951538918458,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20978725,192,0.25,0.43600798904050136,0.29712041884816753,0.352112676056338,0.52771999006686,0.4149698453105014,0.6956521739130435,0.43478260869565216,-0.04542926620115898,24,32
gqa,Qwen/Qwen3-VL-8B-Instruct,2062343,300,0.25,0.44441204902276693,0.3077369007803791,0.35135135135135137,0.2953348883117239,0.2722900670228733,0.5833333333333334,0.5277777777777778,-0.03636136559267946,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202049417,300,0.25,0.25296369959666215,0.17270903010033448,0.20967741935483872,0.24459881130225805,0.22277557979128798,0.5918367346938775,0.46938775510204084,0.03026957139585959,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,2076204,300,0.25,0.44136134845942726,0.30064659977703456,0.2605042016806723,0.38018039685928007,0.28837225649675186,0.6590909090909091,0.6818181818181818,0.0521494755449173,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201982989,240,0.25,0.3668483827844232,0.25258019525801956,0.2631578947368421,0.2879449815622398,0.29035611116726484,0.6,0.5428571428571428,-0.025691865176542726,24,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201156172,260,0.25,0.480024169679342,0.32937332937332936,0.41304347826086957,0.37381156961675044,0.3238182868118639,0.7037037037037037,0.4074074074074074,0.13353646053005308,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20262487,300,0.25,0.4323528039200435,0.3012263099219621,0.36363636363636365,0.30705175059182305,0.33415681783642087,0.45714285714285713,0.5428571428571428,-0.04178847222265254,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202162379,300,0.25,0.3459442882698696,0.23968784838350057,0.25,0.30551918347676593,0.2402940516670545,0.6666666666666666,0.6,0.10609301777288796,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20361323,192,0.25,0.4144382578737488,0.2787958115183246,0.352112676056338,0.2619204237733198,0.1645078759478486,0.782608695652174,0.6086956521739131,0.07364057681312068,32,24
gqa,Qwen/Qwen3-VL-8B-Instruct,201669616,300,0.25,0.3927785864287381,0.27647714604236345,0.25,0.3133440364566114,0.19857174158096313,0.5777777777777777,0.4,0.11147936917462707,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202101163,300,0.25,0.37710507894532164,0.26162764771460423,0.29310344827586204,0.3226953763969061,0.26775907688751455,0.6585365853658537,0.4634146341463415,0.04243552810075107,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201616026,300,0.25,0.3250391671018567,0.22354515050167226,0.28205128205128205,0.21239327404293276,0.1696455336752392,0.5714285714285714,0.4523809523809524,0.09605319112394171,40,30
gqa,Qwen/Qwen3-VL-8B-Instruct,20609470,260,0.25,0.2173024862680035,0.15354915354915355,0.27450980392156865,0.21652847125723557,0.21732443339518598,0.4864864864864865,0.6486486486486487,0.03431992316757762,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202122091,260,0.25,0.36705344981207044,0.25755865755865753,0.22641509433962265,0.5568988038363253,0.5033892420370404,0.6341463414634146,0.5365853658536586,0.09148018746034854,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201307350,144,0.25,0.45942850253195083,0.31196581196581197,0.3090909090909091,0.16941205372935847,0.095076690378942,0.5789473684210527,0.631578947368421,0.11968235600172199,18,32
gqa,Qwen/Qwen3-VL-8B-Instruct,2017435,192,0.25,0.39742594200146486,0.27017888307155324,0.28,0.268470894890251,0.2804204251065298,0.5925925925925926,0.5185185185185185,-0.01857418210301454,24,32
gqa,Qwen/Qwen3-VL-8B-Instruct,201392027,280,0.25,0.4702231989110648,0.32611367127496166,0.22807017543859648,0.38687525198540906,0.24999502855776387,0.7272727272727273,0.6590909090909091,0.13887376444022642,28,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20515108,192,0.25,0.540928573366248,0.3756544502617801,0.391304347826087,0.15283881225401447,0.1311185702326752,0.5714285714285714,0.38095238095238093,0.10366057895604529,24,32
gqa,Qwen/Qwen3-VL-8B-Instruct,201303373,300,0.25,0.30497449971666346,0.21333333333333335,0.21951219512195122,0.32975091443707544,0.23749874827141562,0.6458333333333334,0.3958333333333333,0.08380014156791574,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202107887,260,0.25,0.3993937097385373,0.2823284823284823,0.3684210526315789,0.35764596424996853,0.24632029210527737,0.7333333333333333,0.5666666666666667,0.10578127619140329,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201983611,192,0.25,0.2537910642107263,0.17222949389179756,0.23076923076923078,0.2391768477857113,0.20988308067123096,0.5,0.5666666666666667,0.07625021516116391,24,32
gqa,Qwen/Qwen3-VL-8B-Instruct,2066027,300,0.25,0.32841920465782953,0.2216722408026756,0.20967741935483872,0.2895101607606119,0.37642000980523166,0.2857142857142857,0.5510204081632653,-0.1835789609669253,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201879789,300,0.25,0.39284703163368473,0.26934225195094763,0.29310344827586204,0.3885800435048778,0.3000184867712783,0.6341463414634146,0.6585365853658537,0.08291498718657281,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201068695,260,0.25,0.3578150336771026,0.24555984555984553,0.23809523809523808,0.28193300031125546,0.31247431552037597,0.475,0.575,0.04320806003577182,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201623985,260,0.25,0.2725124518227966,0.19013959013959011,0.23809523809523808,0.19532773338723927,0.27075766324996947,0.35,0.575,-0.0994145199347097,40,26
gqa,Qwen/Qwen3-VL-8B-Instruct,202037104,400,0.25,0.20481578009862558,0.1391478696741855,0.25,0.28306234007080394,0.3041803877800703,0.38333333333333336,0.5833333333333334,-0.08362272450948785,40,40
gqa,Qwen/Qwen3-VL-8B-Instruct,202119404,300,0.25,0.37349792775475277,0.2537346711259755,0.2396694214876033,0.3767687153557073,0.39521146500888077,0.6304347826086957,0.5217391304347826,-0.05980824534796119,40,30
gqa,Qwen/Qwen3-VL-8B-Instruct,202257495,260,0.25,0.4313495761771623,0.3058509058509058,0.31313131313131315,0.4653609547325793,0.45559024438261986,0.5294117647058824,0.5,-0.010160075559937058,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201951690,260,0.25,0.2987854221988004,0.20401253362115293,0.14035087719298245,0.35307306857133397,0.4028685408055174,0.5306122448979592,0.5714285714285714,-0.04359599632558463,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201859509,300,0.25,0.4007288969877443,0.2776365663322185,0.19047619047619047,0.16529237113746942,0.13258419857889997,0.6666666666666666,0.6666666666666666,0.0402216523374337,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20205093,340,0.25,0.2705870140338076,0.18289085545722714,0.22302158273381295,0.2671937547447332,0.22924330230388376,0.6296296296296297,0.48148148148148145,0.10487021433735737,40,34
gqa,Qwen/Qwen3-VL-8B-Instruct,202012702,260,0.25,0.26648027337682506,0.18657558657558657,0.21495327102803738,0.4386370403780824,0.391361401904197,0.6428571428571429,0.5476190476190477,0.026532905152584278,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20427461,260,0.25,0.4094213956282921,0.2883872883872884,0.25,0.19351701199626312,0.2580186787706155,0.4358974358974359,0.5384615384615384,-0.14272482877335627,40,26
gqa,Qwen/Qwen3-VL-8B-Instruct,201065497,300,0.25,0.40016755741730464,0.2765217391304348,0.28205128205128205,0.23455927461119636,0.17276961963978552,0.6904761904761905,0.5714285714285714,0.15302527327393803,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201639438,300,0.25,0.5378517539083767,0.37146042363433673,0.40186915887850466,0.23888983769575134,0.19750676274998114,0.4375,0.375,0.07934041882467631,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201527400,260,0.25,0.24247445626755967,0.16477576477576475,0.25,0.20608103506935713,0.16804002655240205,0.5128205128205128,0.5128205128205128,0.045827169879218754,26,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201393504,260,0.25,0.33602818430404635,0.2328482328482328,0.2621359223300971,0.2365273667597457,0.17747597886543526,0.5526315789473685,0.5526315789473685,0.03686369443227072,40,26
gqa,Qwen/Qwen3-VL-8B-Instruct,20361321,192,0.25,0.4144382578737488,0.2787958115183246,0.352112676056338,0.2619204237733198,0.1645078759478486,0.782608695652174,0.6086956521739131,0.07364057681312068,32,24
gqa,Qwen/Qwen3-VL-8B-Instruct,202101080,300,0.25,0.37710507894532164,0.26162764771460423,0.29310344827586204,0.3226953763969061,0.26775907688751455,0.6585365853658537,0.4634146341463415,0.04243552810075107,30,40
gqa,Qwen/Qwen3-VL-8B-Instruct,201738860,380,0.25,0.36423659443624956,0.25185390917928063,0.3013698630136986,0.21890353937359416,0.21953530770306492,0.47058823529411764,0.5882352941176471,-0.08806716088602781,38,40
gqa,Qwen/Qwen3-VL-8B-Instruct,20427782,260,0.25,0.4094213956282921,0.2883872883872884,0.25,0.19351701199626312,0.2580186787706155,0.4358974358974359,0.5384615384615384,-0.14272482877335627,40,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0439,300,0.25,0.23952710585673173,0.16646599777034563,0.22950819672131148,0.17234842946871798,0.17244517360318531,0.425531914893617,0.6170212765957447,-0.09935538096482702,30,40
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0621,425,0.25,0.3086582321934251,0.21264268947435905,0.21142857142857144,0.2320695785220132,0.08746435419142591,0.855072463768116,0.4927536231884058,0.15936449681255618,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0160,70,0.25,0.29895897121861603,0.20331262939958594,0.16129032258064516,0.2530942630882447,0.26720483944966245,0.6923076923076923,0.8461538461538461,0.01185223153264596,14,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0549,3763,0.25,0.1667832656074519,0.11000858692645503,0.20873474630700065,0.9916582433157223,0.20958149128162923,0.9918831168831169,0.5,0.4579439356459799,142,106
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0237,78,0.25,0.38587994284196814,0.26406926406926406,0.3333333333333333,0.21018379926681519,0.20528461113572122,0.6,0.6,0.07118284049992304,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0389,1024,0.25,0.2579818928367069,0.17854197214076245,0.20754716981132076,0.2789133299319517,0.16099933014872173,0.6964285714285714,0.4583333333333333,0.18154545484842335,64,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0658,16168,0.25,0.4605591963218314,0.3172136101045919,0.31340373679935013,0.5388531566088249,0.1462029344299463,0.9645054424988169,0.46568859441552296,0.4055187222016106,688,94
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0507,2400,0.25,0.10715690274146682,0.07365952370076596,0.1661807580174927,0.28402424187753306,0.07692863116375147,0.9347319347319347,0.3776223776223776,0.4550400975447754,120,80
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0124,80,0.25,0.11458040318799813,0.08164556962025316,0.1111111111111111,0.39590342435985804,0.32681697234511375,0.75,0.625,0.1734507314602828,10,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0290,80,0.25,0.007946554149085794,0.010759493670886076,0.08108108108108109,0.3111702199367916,0.10772900529863204,1.0,0.29411764705882354,0.5280603808692647,10,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0975,84,0.25,0.4588032803482838,0.3258749282845669,0.23529411764705882,0.23542654593116963,0.15133655114242664,0.6923076923076923,0.5384615384615384,0.20118914388370704,8,42
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0392,1024,0.25,0.4158514859894999,0.2880413459584664,0.26732673267326734,0.221631117421517,0.0873277790158534,0.8108108108108109,0.46621621621621623,0.2198472289668645,64,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0231,70,0.25,0.2433207943312046,0.16687370600414078,0.16129032258064516,0.21526091488508078,0.1877173907481707,0.6153846153846154,0.6153846153846154,0.18929703093141184,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0969,87,0.25,0.3302471385871546,0.2280139000267308,0.1282051282051282,0.3735770122969852,0.2868618463330409,0.8235294117647058,0.7058823529411765,0.28545517346186716,6,58
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0354,992,0.25,0.2786843726862098,0.19491553009342144,0.22469135802469137,0.32885313427941815,0.32898377790783123,0.554140127388535,0.5732484076433121,0.08571895142043746,62,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0657,266,0.25,0.20107051601868783,0.13434529720527735,0.24528301886792453,0.6468593399971724,0.28756148491520434,0.925,0.325,0.3945060197572383,28,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0914,80,0.25,0.563736521331458,0.39177215189873416,0.3333333333333333,0.15212943963124417,0.1266219025477767,0.8,0.6,0.35648510008351275,8,40
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0719,874,0.25,-0.001928092306067724,-0.0021782380649067764,0.10379746835443038,0.9990270602711513,0.19809217669995827,0.9887005649717514,0.3050847457627119,0.6726928154799009,92,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0302,160,0.25,0.28149244111098093,0.19040880503144653,0.17647058823529413,0.14872492224510228,0.1172415531639542,0.4642857142857143,0.42857142857142855,0.04461086913163411,32,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0109,260,0.25,0.04666864666864666,0.032729432729432725,0.13043478260869565,0.3898876441270113,0.1915378274768591,0.8,0.42,0.5393726546378534,20,52
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0508,3604,0.25,0.055985610423321786,0.035957675235312035,0.17317708333333334,0.6081633548684946,0.018559639281798938,0.9984251968503937,0.3779527559055118,0.4522328251977245,136,106
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0754,1632,0.25,0.20409362202655137,0.13599710270374243,0.2344931921331316,0.20436572896297323,0.00073664456685803,0.5573122529644269,0.05928853754940711,0.2913048698014255,96,68
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0576,425,0.25,0.31464788732394366,0.2198224195338513,0.2619047619047619,0.2280805757299306,0.04984593130047283,0.8548387096774194,0.41935483870967744,0.26791612880295557,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0006,65,0.25,0.2639423076923077,0.18461538461538465,0.23076923076923078,0.3035467674955726,0.08668934237211942,0.8,0.3,0.4137403542853074,10,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0832,744,0.25,0.12155841764238473,0.0818391004211349,0.14814814814814814,0.8573524299739064,0.299455585226668,0.9565217391304348,0.3188405797101449,0.5726013876705794,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0243,78,0.25,0.2534806965186712,0.17216117216117216,0.25,0.13707779720425606,0.15080266321698824,0.5833333333333334,0.6666666666666666,0.02060486538060547,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0359,768,0.25,0.20517458203562763,0.1368494676227727,0.12609970674486803,0.30851006165346845,0.17178851657315788,0.825503355704698,0.44966442953020136,0.31855601535033806,48,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0710,1386,0.25,0.2130701028335797,0.14171010867319173,0.15333333333333332,0.776153408522593,0.055160224830042424,0.9881889763779528,0.4015748031496063,0.5653502931949795,126,44
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0034,70,0.25,0.0388942349750678,0.0318840579710145,0.16129032258064516,0.13566334846501166,0.06272358468805368,0.8461538461538461,0.46153846153846156,0.6177888759616489,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0054,72,0.25,0.20580101614251725,0.15336463223787167,0.2413793103448276,0.10166591896929524,0.1230372026224028,0.36363636363636365,0.45454545454545453,0.18348344126259183,18,16
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0399,768,0.25,0.009184005201560468,0.007231910039113429,0.11304347826086956,0.41683409898694046,0.19252672574781124,0.8104575163398693,0.4117647058823529,0.38197289046534894,48,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0559,425,0.25,0.3743241468790546,0.25773584905660374,0.2694610778443114,0.2500380386033508,0.09159500574212155,0.819672131147541,0.5081967213114754,0.2193774825183112,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0521,3850,0.25,0.284748978243497,0.18961220813375043,0.33611111111111114,0.16239159794282715,0.047659879823110096,0.6652719665271967,0.4811715481171548,0.08681980363580781,140,110
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0874,132,0.25,0.03165095250270019,0.0217441591487393,0.1,0.7852134285149751,0.48277275540210585,1.0,0.2962962962962963,0.6113254921915379,22,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0875,96,0.25,0.09011123168746608,0.055263157894736833,0.23076923076923078,0.702447219689687,0.3169262523452441,1.0,0.2,0.5200766541077103,16,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0591,425,0.25,0.3032197401947758,0.20432852386237516,0.23255813953488372,0.13482388131546252,0.06584667724162115,0.6818181818181818,0.5,0.17215577873198104,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0137,495,0.25,0.49560463588477177,0.3401872980820349,0.2916666666666667,0.07168722317424801,0.05507168588974978,0.6176470588235294,0.6470588235294118,0.0732091340082893,30,66
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0793,744,0.25,0.20086531812977995,0.13749837190118527,0.23588039867109634,0.6172558359032416,0.0314958759246308,0.9391304347826087,0.40869565217391307,0.4267952199190467,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0349,64,0.25,0.17399267399267399,0.11706349206349206,0.23076923076923078,0.2161584344226867,0.1358452571555972,0.5,0.5,0.14022994712075945,16,16
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0782,744,0.25,0.20355538901436135,0.1352045615710792,0.17721518987341772,0.9180510923266411,0.28986954698674916,0.9692307692307692,0.36153846153846153,0.4756701493118285,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0951,70,0.25,0.4654535911118888,0.31345755693581784,0.2413793103448276,0.3527008510110053,0.216143447059122,0.9090909090909091,0.6363636363636364,0.25092542860565265,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0989,68,0.25,0.5863648509371301,0.39332748024582964,0.4166666666666667,0.11723461002111435,0.09199484437704086,0.8571428571428571,0.7142857142857143,0.13824446159524134,8,34
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0128,80,0.25,0.3960150023441163,0.2841772151898734,0.17647058823529413,0.7329724218164172,0.5820056849292347,0.7857142857142857,0.5,0.09264046748047321,10,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0230,70,0.25,0.3919692065436095,0.2679089026915114,0.2857142857142857,0.21050191521644593,0.20890179499983788,0.6,0.6,0.08331364850801848,10,28
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0636,160,0.25,-0.12037677253017695,-0.07515723270440251,0.08108108108108109,0.6344842362929793,0.30579835232621166,0.7352941176470589,0.5,0.40132038373000384,32,20
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0894,132,0.25,0.0485930301117123,0.025676613462873005,0.15789473684210525,0.28173183153072995,0.20850855531170964,0.7916666666666666,0.4583333333333333,0.32312316472762914,24,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0606,425,0.25,0.22499601381876164,0.15223085460599334,0.23976608187134502,0.1959186550164864,0.054046495774617564,0.8461538461538461,0.38461538461538464,0.35946040922658806,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0910,77,0.25,0.3753877701246122,0.26384142173615854,0.22580645161290322,0.10682351716483633,0.09221799811348319,0.6666666666666666,0.5833333333333334,0.08828228698174054,14,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0588,425,0.25,0.31647543418111335,0.21160932297447282,0.2254335260115607,0.24680371966157386,0.09281420310153,0.9104477611940298,0.5223880597014925,0.3490607349086525,34,50
